transaction_id,sender_entity_id,receiver_entity_id,amount,timestamp,transaction_type,channel,sender_state,receiver_state,is_cash_out,is_suspicious,ring_id
T003134,ENT_000278,ENT_000509,908.05,2026-02-19 14:44:20,CARD,POS,West Bengal,Punjab,0,0,NORMAL
T003135,ENT_000415,ENT_000333,3357.53,2026-02-19 15:08:55,UPI,UPI App,Odisha,Bihar,0,0,NORMAL
T003136,ENT_000490,ENT_000115,1139.51,2026-02-19 15:13:49,UPI,UPI App,Bihar,Madhya Pradesh,0,0,NORMAL
T003137,ENT_000337,ENT_000591,3378.14,2026-02-19 15:30:46,UPI,UPI App,Maharashtra,Karnataka,0,0,NORMAL
T003138,ENT_000040,ENT_000164,2943.86,2026-02-19 15:33:17,UPI,UPI App,Madhya Pradesh,Delhi,0,0,NORMAL
T003139,ENT_000631,ENT_000205,399.58,2026-02-19 15:34:26,UPI,UPI App,Karnataka,Gujarat,0,0,NORMAL
T003140,ENT_000204,ENT_000387,43868.0,2026-02-19 15:50:55,IMPS,Mobile Banking,Madhya Pradesh,Gujarat,0,1,RING_017
T003141,ENT_000087,ENT_000387,43560.46,2026-02-19 16:23:55,IMPS,Mobile Banking,Delhi,Gujarat,0,1,RING_017
T003142,ENT_000326,ENT_000206,3058.23,2026-02-19 16:30:19,UPI,UPI App,Maharashtra,Telangana,0,0,NORMAL
T003143,ENT_000151,ENT_000487,2496.69,2026-02-19 16:38:22,IMPS,Mobile Banking,Karnataka,Uttar Pradesh,0,0,NORMAL
T003144,ENT_000425,ENT_000387,41516.24,2026-02-19 16:49:55,IMPS,Mobile Banking,Maharashtra,Gujarat,0,1,RING_017
T003145,ENT_000450,ENT_000506,303.0,2026-02-19 17:06:15,UPI,UPI App,Odisha,Bihar,0,0,NORMAL
T003146,ENT_000377,ENT_000387,39559.34,2026-02-19 17:32:55,UPI,UPI App,Telangana,Gujarat,0,1,RING_017
T003147,ENT_000153,ENT_000633,4427.64,2026-02-19 17:45:07,UPI,UPI App,Maharashtra,Uttar Pradesh,0,0,NORMAL
T003148,ENT_000187,ENT_000387,42324.89,2026-02-19 18:02:55,IMPS,Mobile Banking,Tamil Nadu,Gujarat,0,1,RING_017
T003149,ENT_000394,ENT_000195,369984.64,2026-02-19 18:03:19,RTGS,Internet Banking,Gujarat,Tamil Nadu,0,0,NORMAL
T003150,ENT_000113,ENT_000263,418100.66,2026-02-19 18:16:55,RTGS,Bank Branch,Rajasthan,Kerala,0,0,NORMAL
T003151,ENT_000403,ENT_000387,41142.65,2026-02-19 18:21:55,IMPS,Mobile Banking,Rajasthan,Gujarat,0,1,RING_017
T003152,ENT_000669,ENT_000132,4908.0,2026-02-19 18:24:54,IMPS,Internet Banking,Maharashtra,Kerala,0,0,NORMAL
T003153,ENT_000241,ENT_000230,3904.47,2026-02-19 18:28:16,UPI,UPI App,Tamil Nadu,Delhi,0,0,NORMAL
T003154,ENT_000414,ENT_000552,604.35,2026-02-19 18:58:29,UPI,UPI App,Rajasthan,Rajasthan,0,0,NORMAL
T003155,ENT_000387,ATM_015,239785.49,2026-02-19 19:06:55,CASH_WITHDRAWAL,ATM,Gujarat,Punjab,1,1,RING_017
T003156,ENT_000034,ENT_000167,4718.15,2026-02-19 19:29:28,UPI,UPI App,Punjab,Delhi,0,0,NORMAL
T003157,ENT_000207,ENT_000287,2747.63,2026-02-19 19:50:20,UPI,UPI App,Bihar,Karnataka,0,0,NORMAL
T003158,ENT_000524,ENT_000067,1518.51,2026-02-19 19:52:16,UPI,UPI App,Kerala,Delhi,0,0,NORMAL
T003159,ENT_000163,ENT_000683,3948.17,2026-02-19 20:21:32,UPI,UPI App,Delhi,Delhi,0,0,NORMAL
T003160,ENT_000123,ENT_000103,2121.56,2026-02-19 20:49:21,UPI,UPI App,Madhya Pradesh,Maharashtra,0,0,NORMAL
T003161,ENT_000426,ENT_000348,4032.87,2026-02-19 21:06:03,UPI,UPI App,Kerala,Bihar,0,0,NORMAL
T003162,ENT_000682,ENT_000119,17148.6,2026-02-19 21:44:59,NEFT,Internet Banking,Kerala,Punjab,0,0,NORMAL
T003163,ENT_000164,ENT_000239,694.28,2026-02-19 22:53:40,UPI,UPI App,Delhi,Gujarat,0,0,NORMAL
T003164,ENT_000608,ENT_000406,2638.14,2026-02-19 23:34:20,UPI,UPI App,Punjab,Madhya Pradesh,0,0,NORMAL
T003165,ENT_000064,ENT_000041,3169.59,2026-02-20 01:28:05,IMPS,Mobile Banking,Odisha,Maharashtra,0,0,NORMAL
T003166,ENT_000458,ENT_000648,2115.23,2026-02-20 04:37:08,CARD,Internet Banking,Delhi,Telangana,0,0,NORMAL
T003167,ENT_000084,ENT_000206,1602.18,2026-02-20 04:54:32,UPI,UPI App,Kerala,Telangana,0,0,NORMAL
T003168,ENT_000677,ATM_003,655.13,2026-02-20 04:56:41,CASH_WITHDRAWAL,ATM,Uttar Pradesh,Bihar,1,0,NORMAL
T003169,ENT_000526,ENT_000469,2553.99,2026-02-20 05:22:21,IMPS,Internet Banking,Kerala,West Bengal,0,0,NORMAL
T003170,ENT_000051,ENT_000380,2781.81,2026-02-20 05:46:45,UPI,UPI App,Punjab,Tamil Nadu,0,0,NORMAL
T003171,ENT_000550,ENT_000556,1070.34,2026-02-20 06:05:23,IMPS,Mobile Banking,Gujarat,Maharashtra,0,0,NORMAL
T003172,ENT_000656,ENT_000261,225.04,2026-02-20 07:47:32,UPI,UPI App,Tamil Nadu,Karnataka,0,0,NORMAL
T003173,ENT_000583,ENT_000034,2873.95,2026-02-20 07:50:00,UPI,UPI App,Punjab,Punjab,0,0,NORMAL
T003174,ENT_000532,ENT_000643,3004.34,2026-02-20 08:08:43,UPI,UPI App,Delhi,West Bengal,0,0,NORMAL
T003175,ENT_000098,ENT_000011,2969.79,2026-02-20 08:28:23,UPI,UPI App,Delhi,Telangana,0,0,NORMAL
T003176,ENT_000266,ENT_000272,46302.14,2026-02-20 08:32:37,IMPS,Internet Banking,Uttar Pradesh,Karnataka,0,0,NORMAL
T003177,ENT_000346,ENT_000429,1603.46,2026-02-20 08:34:21,UPI,UPI App,Tamil Nadu,Odisha,0,0,NORMAL
T003178,ENT_000629,ENT_000398,5048.21,2026-02-20 08:59:43,NEFT,Bank Branch,Rajasthan,Maharashtra,0,0,NORMAL
T003179,ENT_000627,ENT_000331,3914.79,2026-02-20 09:28:34,UPI,UPI App,Rajasthan,Maharashtra,0,0,NORMAL
T003180,ENT_000514,ENT_000384,29599.5,2026-02-20 09:33:41,IMPS,Mobile Banking,Kerala,Bihar,0,0,NORMAL
T003181,ENT_000087,ENT_000368,43116.44,2026-02-20 09:47:44,NEFT,Internet Banking,Delhi,Telangana,0,0,NORMAL
T003182,ENT_000613,ENT_000283,13846.43,2026-02-20 09:53:28,NEFT,Internet Banking,Odisha,West Bengal,0,0,NORMAL
T003183,ENT_000410,ATM_040,44774.34,2026-02-20 10:04:59,CASH_WITHDRAWAL,ATM,Telangana,Uttar Pradesh,1,0,NORMAL
T003184,ENT_000650,ENT_000412,4015.36,2026-02-20 10:16:34,UPI,UPI App,Karnataka,Odisha,0,0,NORMAL
T003185,ENT_000387,ENT_000537,2533.01,2026-02-20 10:20:00,UPI,UPI App,Gujarat,Gujarat,0,0,NORMAL
T003186,ENT_000615,ENT_000663,126.36,2026-02-20 10:25:57,UPI,UPI App,Kerala,Uttar Pradesh,0,0,NORMAL
T003187,ENT_000585,ENT_000482,36262.81,2026-02-20 10:26:36,IMPS,Internet Banking,Uttar Pradesh,Maharashtra,0,0,NORMAL
T003188,ENT_000194,ENT_000126,1738.07,2026-02-20 10:32:47,UPI,UPI App,Punjab,Uttar Pradesh,0,0,NORMAL
T003189,ENT_000158,ENT_000180,289463.3,2026-02-20 10:36:12,NEFT,Internet Banking,Telangana,Madhya Pradesh,0,0,NORMAL
T003190,ENT_000129,ENT_000284,2639.82,2026-02-20 10:50:05,UPI,UPI App,Maharashtra,Uttar Pradesh,0,0,NORMAL
T003191,ENT_000386,ENT_000353,478736.83,2026-02-20 11:08:49,RTGS,Bank Branch,West Bengal,Karnataka,0,0,NORMAL
T003192,ENT_000021,ENT_000113,4380.26,2026-02-20 11:13:11,IMPS,Internet Banking,Telangana,Rajasthan,0,0,NORMAL
T003193,ENT_000087,ENT_000655,22574.51,2026-02-20 11:31:02,IMPS,Mobile Banking,Delhi,Punjab,0,0,NORMAL
T003194,ENT_000154,ENT_000379,48141.12,2026-02-20 11:32:47,NEFT,Bank Branch,Tamil Nadu,Bihar,0,0,NORMAL
T003195,ENT_000037,ENT_000134,20547.69,2026-02-20 11:40:07,IMPS,Mobile Banking,Maharashtra,Madhya Pradesh,0,0,NORMAL
T003196,ENT_000270,ENT_000207,3266.66,2026-02-20 11:42:16,UPI,UPI App,Maharashtra,Bihar,0,0,NORMAL
T003197,ENT_000161,ATM_015,355.79,2026-02-20 12:37:10,CASH_WITHDRAWAL,ATM,Karnataka,Punjab,1,0,NORMAL
T003198,ENT_000299,ENT_000665,29933.65,2026-02-20 13:32:03,CARD,POS,Tamil Nadu,Kerala,0,0,NORMAL
T003199,ENT_000199,ENT_000625,7422.49,2026-02-20 14:17:59,NEFT,Bank Branch,Uttar Pradesh,Kerala,0,0,NORMAL
T003200,ENT_000527,ENT_000008,68731.62,2026-02-20 14:45:10,UPI,UPI App,Odisha,Karnataka,0,1,RING_007
T003201,ENT_000630,ENT_000689,3356.99,2026-02-20 14:53:21,UPI,UPI App,Karnataka,Delhi,0,0,NORMAL
T003202,ENT_000389,ENT_000190,352433.5,2026-02-20 15:11:04,IMPS,Mobile Banking,Bihar,Uttar Pradesh,0,1,RING_010
T003203,ENT_000234,ENT_000088,3736.18,2026-02-20 15:12:56,UPI,UPI App,Gujarat,Uttar Pradesh,0,0,NORMAL
T003204,ENT_000085,ENT_000008,68543.2,2026-02-20 15:22:10,IMPS,Mobile Banking,Odisha,Karnataka,0,1,RING_007
T003205,ENT_000099,ENT_000008,70462.2,2026-02-20 15:34:10,IMPS,Mobile Banking,Bihar,Karnataka,0,1,RING_007
T003206,ENT_000107,ENT_000286,2312.73,2026-02-20 15:37:23,CARD,POS,Rajasthan,West Bengal,0,0,NORMAL
T003207,ENT_000665,ENT_000485,1059.58,2026-02-20 15:38:42,UPI,UPI App,Kerala,Gujarat,0,0,NORMAL
T003208,ENT_000341,ENT_000311,4965.01,2026-02-20 15:48:43,IMPS,Internet Banking,Odisha,Delhi,0,0,NORMAL
T003209,ENT_000190,ENT_000020,336445.65,2026-02-20 15:56:04,NEFT,Internet Banking,Uttar Pradesh,Gujarat,0,1,RING_010
T003210,ENT_000172,ENT_000008,73093.52,2026-02-20 15:58:10,IMPS,Mobile Banking,Gujarat,Karnataka,0,1,RING_007
T003211,ENT_000073,ENT_000091,151.77,2026-02-20 16:09:00,UPI,UPI App,Maharashtra,West Bengal,0,0,NORMAL
T003212,ENT_000096,ENT_000307,3363.74,2026-02-20 16:15:14,UPI,UPI App,Uttar Pradesh,Punjab,0,0,NORMAL
T003213,ENT_000551,ENT_000008,66668.7,2026-02-20 16:32:10,UPI,UPI App,West Bengal,Karnataka,0,1,RING_007
T003214,ENT_000020,ENT_000635,321922.98,2026-02-20 16:41:04,NEFT,Internet Banking,Gujarat,Telangana,0,1,RING_010
T003215,ENT_000547,ENT_000008,64301.23,2026-02-20 17:09:10,IMPS,Mobile Banking,Telangana,Karnataka,0,1,RING_007
T003216,ENT_000186,ENT_000399,24319.68,2026-02-20 17:41:14,CARD,Internet Banking,Tamil Nadu,Maharashtra,0,0,NORMAL
T003217,ENT_000159,ENT_000286,1966.67,2026-02-20 17:48:58,IMPS,Mobile Banking,Delhi,West Bengal,0,0,NORMAL
T003218,ENT_000008,ATM_014,398601.77,2026-02-20 17:58:10,CASH_WITHDRAWAL,ATM,Karnataka,Kerala,1,1,RING_007
T003219,ENT_000249,ENT_000376,2969.99,2026-02-20 18:02:05,UPI,UPI App,Kerala,Tamil Nadu,0,0,NORMAL
T003220,ENT_000635,ENT_000373,304985.77,2026-02-20 18:08:04,UPI,UPI App,Telangana,Madhya Pradesh,0,1,RING_010
T003221,ENT_000114,ENT_000055,17612.31,2026-02-20 18:18:45,IMPS,Mobile Banking,Madhya Pradesh,Kerala,0,0,NORMAL
T003222,ENT_000492,ENT_000137,3285.78,2026-02-20 18:29:26,CARD,POS,Gujarat,Karnataka,0,0,NORMAL
T003223,ENT_000373,ENT_000636,293793.75,2026-02-20 19:02:04,IMPS,Mobile Banking,Madhya Pradesh,Madhya Pradesh,0,1,RING_010
T003224,ENT_000513,ENT_000177,23912.81,2026-02-20 19:20:50,IMPS,Internet Banking,Maharashtra,Rajasthan,0,0,NORMAL
T003225,ENT_000540,ENT_000518,1810.3,2026-02-20 19:22:37,UPI,UPI App,Karnataka,Telangana,0,0,NORMAL
T003226,ENT_000514,ENT_000616,2159.19,2026-02-20 19:29:34,UPI,UPI App,Kerala,West Bengal,0,0,NORMAL
T003227,ENT_000636,ENT_000245,277157.94,2026-02-20 19:33:04,IMPS,Mobile Banking,Madhya Pradesh,Karnataka,0,1,RING_010
T003228,ENT_000492,ENT_000363,3391.87,2026-02-20 20:46:16,UPI,UPI App,Gujarat,Bihar,0,0,NORMAL
T003229,ENT_000245,ENT_000329,263565.57,2026-02-20 20:47:04,UPI,UPI App,Karnataka,Rajasthan,0,1,RING_010
T003230,ENT_000512,ENT_000005,1478.27,2026-02-20 20:57:52,CARD,Internet Banking,Bihar,Delhi,0,0,NORMAL
T003231,ENT_000212,ENT_000252,2922.01,2026-02-20 21:03:14,UPI,UPI App,Uttar Pradesh,Rajasthan,0,0,NORMAL
T003232,ENT_000191,ENT_000606,28094.63,2026-02-20 21:06:51,IMPS,Internet Banking,Telangana,Punjab,0,0,NORMAL
T003233,ENT_000329,ENT_000065,250475.78,2026-02-20 21:48:04,NEFT,Internet Banking,Rajasthan,Punjab,0,1,RING_010
T003234,ENT_000065,ATM_035,241230.83,2026-02-20 22:11:04,CASH_WITHDRAWAL,ATM,Punjab,Tamil Nadu,1,1,RING_010
T003235,ENT_000662,ENT_000463,433777.89,2026-02-21 02:19:51,UPI,UPI App,Tamil Nadu,Delhi,0,1,RING_011
T003236,ENT_000463,ENT_000093,422049.35,2026-02-21 03:13:51,UPI,UPI App,Delhi,Madhya Pradesh,0,1,RING_011
T003237,ENT_000093,ENT_000513,407247.58,2026-02-21 03:57:51,IMPS,Mobile Banking,Madhya Pradesh,Maharashtra,0,1,RING_011
T003238,ENT_000513,ENT_000116,396750.22,2026-02-21 04:46:51,NEFT,Internet Banking,Maharashtra,Kerala,0,1,RING_011
T003239,ENT_000116,ENT_000185,382786.2,2026-02-21 05:57:51,UPI,UPI App,Kerala,Odisha,0,1,RING_011
T003240,ENT_000185,ENT_000600,371219.98,2026-02-21 06:49:51,IMPS,Mobile Banking,Odisha,Uttar Pradesh,0,1,RING_011
T003241,ENT_000023,ENT_000007,29359.96,2026-02-21 06:58:06,NEFT,Internet Banking,Uttar Pradesh,Rajasthan,0,0,NORMAL
T003242,ENT_000559,ENT_000284,1105.71,2026-02-21 07:10:39,UPI,UPI App,West Bengal,Uttar Pradesh,0,0,NORMAL
T003243,ENT_000294,ENT_000376,32940.4,2026-02-21 07:25:06,IMPS,Mobile Banking,Bihar,Tamil Nadu,0,0,NORMAL
T003244,ENT_000061,ENT_000392,967.56,2026-02-21 07:25:44,UPI,UPI App,Rajasthan,Madhya Pradesh,0,0,NORMAL
T003245,ENT_000600,ENT_000560,357579.97,2026-02-21 07:30:51,NEFT,Internet Banking,Uttar Pradesh,Tamil Nadu,0,1,RING_011
T003246,ENT_000376,ENT_000552,2481.92,2026-02-21 07:35:22,UPI,UPI App,Tamil Nadu,Rajasthan,0,0,NORMAL
T003247,ENT_000315,ENT_000517,1017.9,2026-02-21 07:36:33,UPI,UPI App,Punjab,Bihar,0,0,NORMAL
T003248,ENT_000560,ATM_026,339771.48,2026-02-21 08:23:51,CASH_WITHDRAWAL,ATM,Tamil Nadu,Uttar Pradesh,1,1,RING_011
T003249,ENT_000396,ENT_000217,320644.43,2026-02-21 08:50:27,RTGS,Internet Banking,Rajasthan,Maharashtra,0,0,NORMAL
T003250,ENT_000109,ENT_000676,4242.73,2026-02-21 09:36:21,UPI,UPI App,Punjab,Madhya Pradesh,0,0,NORMAL
T003251,ENT_000568,ENT_000315,204185.09,2026-02-21 09:49:40,RTGS,Internet Banking,Odisha,Punjab,0,0,NORMAL
T003252,ENT_000351,ENT_000445,5929.93,2026-02-21 09:59:12,NEFT,Bank Branch,Gujarat,West Bengal,0,0,NORMAL
T003253,ENT_000382,ENT_000499,43001.62,2026-02-21 10:32:51,NEFT,Internet Banking,Uttar Pradesh,West Bengal,0,0,NORMAL
T003254,ENT_000167,ENT_000206,4380.43,2026-02-21 10:34:22,CARD,POS,Delhi,Telangana,0,0,NORMAL
T003255,ENT_000168,ENT_000089,2777.68,2026-02-21 10:56:23,IMPS,Internet Banking,Tamil Nadu,Telangana,0,0,NORMAL
T003256,ENT_000533,ENT_000153,3840.02,2026-02-21 11:04:55,UPI,UPI App,Gujarat,Maharashtra,0,0,NORMAL
T003257,ENT_000405,ENT_000332,3889.73,2026-02-21 12:25:23,UPI,UPI App,Kerala,Karnataka,0,0,NORMAL
T003258,ENT_000131,ENT_000699,227.02,2026-02-21 12:54:21,UPI,UPI App,Odisha,Karnataka,0,0,NORMAL
T003259,ENT_000582,ENT_000094,447.19,2026-02-21 12:57:48,UPI,UPI App,Maharashtra,Punjab,0,0,NORMAL
T003260,ENT_000197,ENT_000256,46765.5,2026-02-21 13:49:38,NEFT,Internet Banking,Maharashtra,Gujarat,0,0,NORMAL
T003261,ENT_000239,ENT_000123,3328.32,2026-02-21 14:21:18,UPI,UPI App,Gujarat,Madhya Pradesh,0,0,NORMAL
T003262,ENT_000142,ENT_000272,22142.74,2026-02-21 14:50:06,IMPS,Internet Banking,West Bengal,Karnataka,0,0,NORMAL
T003263,ENT_000314,ENT_000296,3371.25,2026-02-21 15:03:04,UPI,UPI App,Kerala,Karnataka,0,0,NORMAL
T003264,ENT_000143,ENT_000250,2229.06,2026-02-21 15:22:57,UPI,UPI App,Odisha,Maharashtra,0,0,NORMAL
T003265,ENT_000558,ENT_000629,3688.56,2026-02-21 15:34:56,UPI,UPI App,Delhi,Rajasthan,0,0,NORMAL
T003266,ENT_000006,ATM_037,218.81,2026-02-21 15:39:49,CASH_WITHDRAWAL,ATM,Rajasthan,Maharashtra,1,0,NORMAL
T003267,ENT_000112,ENT_000501,197612.76,2026-02-21 16:02:16,NEFT,Internet Banking,Delhi,Rajasthan,0,0,NORMAL
T003268,ENT_000525,ENT_000521,337606.57,2026-02-21 16:33:16,NEFT,Bank Branch,Maharashtra,Karnataka,0,0,NORMAL
T003269,ENT_000654,ENT_000401,4168.51,2026-02-21 16:47:36,UPI,UPI App,Gujarat,Telangana,0,0,NORMAL
T003270,ENT_000213,ENT_000521,2906.63,2026-02-21 16:58:05,UPI,UPI App,Maharashtra,Karnataka,0,0,NORMAL
T003271,ENT_000382,ENT_000227,4937.45,2026-02-21 17:07:54,UPI,UPI App,Uttar Pradesh,Karnataka,0,0,NORMAL
T003272,ENT_000232,ENT_000604,9387.91,2026-02-21 17:23:12,IMPS,Mobile Banking,Uttar Pradesh,Karnataka,0,0,NORMAL
T003273,ENT_000371,ENT_000166,13796.21,2026-02-21 17:26:47,IMPS,Internet Banking,Madhya Pradesh,Gujarat,0,0,NORMAL
T003274,ENT_000436,ENT_000369,4965.38,2026-02-21 17:32:23,UPI,UPI App,Telangana,Maharashtra,0,0,NORMAL
T003275,ENT_000468,ENT_000214,1016.82,2026-02-21 17:33:13,UPI,UPI App,Tamil Nadu,Karnataka,0,0,NORMAL
T003276,ENT_000620,ENT_000411,45058.34,2026-02-21 18:00:17,NEFT,Bank Branch,Rajasthan,Maharashtra,0,0,NORMAL
T003277,ENT_000101,ENT_000008,4585.5,2026-02-21 18:01:41,UPI,UPI App,Uttar Pradesh,Karnataka,0,0,NORMAL
T003278,ENT_000273,ENT_000580,2790.66,2026-02-21 18:39:44,UPI,UPI App,Gujarat,Tamil Nadu,0,0,NORMAL
T003279,ENT_000158,ENT_000359,1600.07,2026-02-21 18:43:37,UPI,UPI App,Telangana,West Bengal,0,0,NORMAL
T003280,ENT_000309,ENT_000196,3506.03,2026-02-21 18:59:34,UPI,UPI App,Odisha,Bihar,0,0,NORMAL
T003281,ENT_000493,ENT_000699,15464.8,2026-02-21 19:06:17,IMPS,Mobile Banking,Madhya Pradesh,Karnataka,0,0,NORMAL
T003282,ENT_000679,ATM_020,2652.86,2026-02-21 19:59:10,CASH_WITHDRAWAL,ATM,Tamil Nadu,Odisha,1,0,NORMAL
T003283,ENT_000661,ENT_000032,210733.54,2026-02-21 20:39:20,RTGS,Bank Branch,Punjab,Karnataka,0,0,NORMAL
T003284,ENT_000600,ENT_000507,1069.2,2026-02-21 20:44:29,UPI,UPI App,Uttar Pradesh,Maharashtra,0,0,NORMAL
T003285,ENT_000080,ENT_000180,4830.88,2026-02-21 21:20:53,UPI,UPI App,Punjab,Madhya Pradesh,0,0,NORMAL
T003286,ENT_000294,ENT_000479,4398.74,2026-02-21 21:40:31,CARD,Internet Banking,Bihar,Maharashtra,0,0,NORMAL
T003287,ENT_000434,ENT_000569,158621.71,2026-02-21 22:24:51,IMPS,Mobile Banking,Rajasthan,Telangana,0,1,RING_019
T003288,ENT_000434,ENT_000463,146420.04,2026-02-21 22:44:51,IMPS,Mobile Banking,Rajasthan,Delhi,0,1,RING_019
T003289,ENT_000195,ENT_000242,4157.2,2026-02-21 23:35:12,UPI,UPI App,Tamil Nadu,Uttar Pradesh,0,0,NORMAL
T003290,ENT_000569,ENT_000043,152276.84,2026-02-22 00:42:51,UPI,UPI App,Telangana,Karnataka,0,1,RING_019
T003291,ENT_000463,ENT_000043,140563.24,2026-02-22 00:57:51,UPI,UPI App,Delhi,Karnataka,0,1,RING_019
T003292,ENT_000043,ENT_000002,280638.41,2026-02-22 02:11:51,NEFT,Internet Banking,Karnataka,Delhi,0,1,RING_019
T003293,ENT_000002,ATM_001,272219.26,2026-02-22 02:42:51,CASH_WITHDRAWAL,ATM,Delhi,Telangana,1,1,RING_019
T003294,ENT_000603,ENT_000649,1148.85,2026-02-22 03:31:27,UPI,UPI App,Rajasthan,Gujarat,0,0,NORMAL
T003295,ENT_000182,ENT_000693,1994.61,2026-02-22 05:37:31,IMPS,Internet Banking,Gujarat,Gujarat,0,0,NORMAL
T003296,ENT_000454,ENT_000413,23884.61,2026-02-22 06:05:28,IMPS,Internet Banking,Uttar Pradesh,Telangana,0,0,NORMAL
T003297,ENT_000512,ENT_000005,4229.9,2026-02-22 06:28:41,UPI,UPI App,Bihar,Delhi,0,0,NORMAL
T003298,ENT_000002,ENT_000437,44476.29,2026-02-22 07:01:39,IMPS,Internet Banking,Delhi,Tamil Nadu,0,0,NORMAL
T003299,ENT_000493,ENT_000160,1622.2,2026-02-22 07:30:50,UPI,UPI App,Madhya Pradesh,Kerala,0,0,NORMAL
T003300,ENT_000193,ENT_000329,74248.44,2026-02-22 07:47:41,IMPS,Mobile Banking,Odisha,Rajasthan,0,1,RING_009
T003301,ENT_000498,ENT_000594,4074.78,2026-02-22 07:57:10,UPI,UPI App,Telangana,Maharashtra,0,0,NORMAL
T003302,ENT_000587,ENT_000519,27816.5,2026-02-22 08:00:49,NEFT,Bank Branch,Bihar,Telangana,0,0,NORMAL
T003303,ENT_000193,ENT_000020,68537.02,2026-02-22 08:09:41,IMPS,Mobile Banking,Odisha,Gujarat,0,1,RING_009
T003304,ENT_000124,ENT_000261,3110.11,2026-02-22 08:11:26,IMPS,Internet Banking,Bihar,Karnataka,0,0,NORMAL
T003305,ENT_000624,ENT_000397,4770.61,2026-02-22 08:36:58,UPI,UPI App,Kerala,West Bengal,0,0,NORMAL
T003306,ENT_000079,ENT_000550,13745.9,2026-02-22 08:43:40,IMPS,Mobile Banking,Rajasthan,Gujarat,0,0,NORMAL
T003307,ENT_000051,ENT_000576,38534.32,2026-02-22 09:15:12,IMPS,Mobile Banking,Punjab,Madhya Pradesh,0,0,NORMAL
T003308,ENT_000091,ENT_000700,1242.81,2026-02-22 09:16:41,UPI,UPI App,West Bengal,Odisha,0,0,NORMAL
T003309,ENT_000164,ENT_000258,13219.32,2026-02-22 10:00:21,NEFT,Internet Banking,Delhi,Maharashtra,0,0,NORMAL
T003310,ENT_000637,ENT_000234,7090.62,2026-02-22 10:09:54,CARD,Internet Banking,Bihar,Gujarat,0,0,NORMAL
T003311,ENT_000146,ENT_000700,3978.96,2026-02-22 10:12:47,UPI,UPI App,West Bengal,Odisha,0,0,NORMAL
T003312,ENT_000329,ENT_000156,71278.5,2026-02-22 10:15:41,UPI,UPI App,Rajasthan,Madhya Pradesh,0,1,RING_009
T003313,ENT_000422,ENT_000335,1498.36,2026-02-22 10:17:44,UPI,UPI App,Rajasthan,Telangana,0,0,NORMAL
T003314,ENT_000328,ENT_000490,2592.0,2026-02-22 10:20:05,UPI,UPI App,Maharashtra,Bihar,0,0,NORMAL
T003315,ENT_000188,ENT_000291,33095.49,2026-02-22 10:20:42,NEFT,Bank Branch,Tamil Nadu,Maharashtra,0,0,NORMAL
T003316,ENT_000622,ATM_016,775.88,2026-02-22 10:35:22,CASH_WITHDRAWAL,ATM,Bihar,Punjab,1,0,NORMAL
T003317,ENT_000318,ENT_000488,425.65,2026-02-22 10:37:22,UPI,UPI App,Madhya Pradesh,Telangana,0,0,NORMAL
T003318,ENT_000221,ENT_000629,3898.81,2026-02-22 10:42:55,UPI,UPI App,Telangana,Rajasthan,0,0,NORMAL
T003319,ENT_000020,ENT_000156,65795.54,2026-02-22 10:44:41,UPI,UPI App,Gujarat,Madhya Pradesh,0,1,RING_009
T003320,ENT_000471,ENT_000517,898.48,2026-02-22 10:55:30,UPI,UPI App,Odisha,Bihar,0,0,NORMAL
T003321,ENT_000234,ATM_005,3043.84,2026-02-22 10:58:38,CASH_WITHDRAWAL,ATM,Gujarat,Kerala,1,0,NORMAL
T003322,ENT_000119,ENT_000039,2948.15,2026-02-22 11:13:38,UPI,UPI App,Punjab,Gujarat,0,0,NORMAL
T003323,ENT_000673,ENT_000256,4360.67,2026-02-22 11:36:06,UPI,UPI App,Maharashtra,Gujarat,0,0,NORMAL
T003324,ENT_000677,ENT_000396,4355.5,2026-02-22 11:47:02,UPI,UPI App,Uttar Pradesh,Rajasthan,0,0,NORMAL
T003325,ENT_000009,ENT_000503,1987.36,2026-02-22 12:04:08,IMPS,Mobile Banking,Kerala,Rajasthan,0,0,NORMAL
T003326,ENT_000156,ENT_000051,131362.62,2026-02-22 12:23:41,NEFT,Internet Banking,Madhya Pradesh,Punjab,0,1,RING_009
T003327,ENT_000105,ENT_000215,2025.56,2026-02-22 12:25:22,UPI,UPI App,Gujarat,Karnataka,0,0,NORMAL
T003328,ENT_000253,ENT_000221,1447.69,2026-02-22 12:26:00,UPI,UPI App,West Bengal,Telangana,0,0,NORMAL
T003329,ENT_000539,ATM_027,3993.49,2026-02-22 12:59:57,CASH_WITHDRAWAL,ATM,Maharashtra,Telangana,1,0,NORMAL
T003330,ENT_000063,ENT_000272,24689.61,2026-02-22 13:09:57,NEFT,Bank Branch,Delhi,Karnataka,0,0,NORMAL
T003331,ENT_000051,ATM_019,127421.74,2026-02-22 13:17:41,CASH_WITHDRAWAL,ATM,Punjab,Maharashtra,1,1,RING_009
T003332,ENT_000152,ENT_000190,4227.62,2026-02-22 13:23:47,UPI,UPI App,Telangana,Uttar Pradesh,0,0,NORMAL
T003333,ENT_000291,ENT_000573,24486.82,2026-02-22 14:38:25,IMPS,Mobile Banking,Maharashtra,Gujarat,0,0,NORMAL
